6.600000000000000000e+01,5.203207746010513057e-01,4.796792253989486943e-01,2.609208788042435945e+00,1.420936789561961788e-01,2.999999999999999946e-200,1.129228893237776143e-01,7.898667954823671011e-02,5.678796412935383647e-02,1.408145603323875950e+00,3.744093821276543443e-01,1.149327713823395103e-01,1.927602855113006719e-01,2.021294883986386737e-02,8.895390088149658370e-01
6.700000000000000000e+01,5.324643994856588236e-01,4.675356005143411764e-01,3.495130356597726529e+00,1.925396312449362546e-01,3.999999999999999928e-200,1.520170728378422154e-01,8.402825122188981033e-02,7.628468809760506619e-02,1.861190033642534214e+00,4.448075635046238596e-01,1.374932427888245767e-01,6.494609067041529071e-01,2.654479621350688823e-02,8.805034571463573601e-01
6.800000000000000000e+01,5.654335231768257142e-01,4.345664768231743413e-01,1.320788673412983805e+01,6.974969247141640238e-01,1.500000000000000379e-199,5.711806331237601064e-01,2.446779914318727434e-01,2.787577166003609719e-01,5.933307790582034613e+00,4.398507594642632412e+00,5.740037444491380425e-01,9.259497168820054469e-01,1.523312409397997724e-01,3.015899912504388158e+00
6.900000000000000000e+01,5.470515820344542535e-01,4.529484179655457465e-01,1.765197832626713925e+00,9.228948061527408875e-02,1.999999999999999964e-200,7.473014132684685507e-02,3.089846310219456285e-02,3.688408232897028016e-02,5.602612686433642297e-01,9.532071578797099987e-01,8.110178527743164278e-02,1.434905984564020520e-01,6.322218227057649700e-03,2.556169715160345191e-01
7.000000000000000000e+01,6.724214198766871320e-01,3.275785801233129235e-01,1.741964468424282542e+00,1.002286602287351253e-01,1.999999999999999964e-200,8.573883239868176909e-02,3.250354738530627369e-02,3.956449156299426950e-02,1.254118104663637379e+00,1.450523245763780220e-05,4.067231344940409887e-02,1.117732241033611003e-199,1.001427652427701147e-02,6.951808001302235418e-01
7.100000000000000000e+01,6.784588208488747663e-01,3.215411791511252337e-01,8.605222857983225726e-01,4.975694985801484838e-02,9.999999999999999821e-201,4.256354484834607571e-02,2.739459238919153550e-02,1.976262710612494353e-02,5.696863948057617755e-01,1.174501249922306561e-06,1.054938479888121831e-02,4.270984924164702401e-200,7.839545689383537949e-03,4.119235002047236249e-01
7.200000000000000000e+01,4.639509643510757453e-01,5.360490356489243657e-01,5.238667803616997354e+00,2.788457858340493978e-01,5.999999999999999893e-200,2.129405226270954243e-01,1.581040171802409466e-01,1.114418707416169746e-01,2.552311817991876008e+00,7.338179828310202879e-01,2.809580401324819343e-01,1.041739381280334387e+00,6.613794833158569142e-02,1.325034829432701455e+00
7.300000000000000000e+01,6.112769173436118919e-01,3.887230826563881636e-01,4.216826477152220143e+00,3.425463401118679641e-01,4.999999999999999911e-200,1.976555241898489412e-01,1.407079755102640106e-01,1.022636830357995380e-01,1.613687539942085580e+00,5.596983976933805893e-01,1.412151476011316020e-01,1.508194642205374914e+00,6.740566154639954233e-02,1.109798611011627578e+00
7.400000000000000000e+01,6.497338849091219837e-01,3.502661150908780163e-01,6.115556548736806874e+00,3.250080243871821817e-01,6.999999999999999295e-200,2.467942020163330363e-01,1.827503592713950464e-01,1.298908655882838048e-01,2.812766862266077528e+00,1.338992432493815832e+00,3.055842678517660671e-01,1.009815478167665148e+00,5.354204519043048727e-02,1.479298914030244827e+00
7.500000000000000000e+01,7.608729856857775475e-01,2.391270143142223692e-01,4.325683805933244308e+00,3.061691293221445731e-01,4.999999999999999911e-200,2.012738191283351963e-01,7.095106830261216357e-02,9.592217731366345368e-02,2.464379027443877046e+00,6.426614901562659465e-01,1.004746667973543117e-01,6.007365554262513591e-02,3.607470607798771156e-02,1.696336453981889703e+00
7.600000000000000000e+01,4.394527354789747875e-01,5.605472645210252125e-01,2.613360262362094399e+00,1.415714205025015437e-01,2.999999999999999946e-200,1.117242731632315800e-01,7.676519447748496316e-02,5.657884949468730551e-02,1.688082815114476887e+00,1.281021877915077545e-01,8.495429364344149470e-02,9.365682315813836367e-02,9.816786389593578840e-03,9.953870939028421905e-01
7.700000000000000000e+01,4.826075561783004231e-01,5.173924438216995769e-01,1.757682466764168616e+00,9.324062019752957231e-02,1.999999999999999964e-200,7.976330414584720252e-02,3.204955725349749318e-02,3.726405163895689376e-02,1.029174077405297982e+00,3.109303149420985513e-01,1.232402802717890711e-01,1.763287947956310208e-200,2.118095242194826394e-02,5.154743749588662771e-01
