custom_id,mode_id,choice,ID,tripID,toll,distance,Age,Gender,bike_ownership,Hhsize,HHIncome,car_ownership,travel_time,travel_cost
259,1,1,74,259,0,6.42,27,1,2,4,15,3,0.198,1.361
259,2,0,74,259,0,6.42,27,1,2,4,15,3,2.1533,0
259,3,0,74,259,0,6.42,27,1,2,4,15,3,0.5383,0
259,4,0,74,259,0,6.42,27,1,2,4,15,3,0.7233,1.71
259,5,0,74,259,0,6.42,27,1,2,4,15,3,0.6347,1.71
259,6,0,74,259,0,6.42,27,1,2,4,15,3,0.3647,12
260,1,1,74,260,0,1.64,27,1,2,4,15,3,0.1105,0.1391
260,2,0,74,260,0,1.64,27,1,2,4,15,3,0.5467,0
260,3,0,74,260,0,1.64,27,1,2,4,15,3,0.1367,0
260,4,0,74,260,0,1.64,27,1,2,4,15,3,0.5463,1.61
260,5,0,74,260,0,1.64,27,1,2,4,15,3,0.4358,1.61
260,6,0,74,260,0,1.64,27,1,2,4,15,3,0.2772,12
261,1,1,74,261,0,1.64,27,1,2,4,15,3,0.1115,0.1391
261,2,0,74,261,0,1.64,27,1,2,4,15,3,0.5467,0
261,3,0,74,261,0,1.64,27,1,2,4,15,3,0.1367,0
261,4,0,74,261,0,1.64,27,1,2,4,15,3,0.5285,1.61
261,5,0,74,261,0,1.64,27,1,2,4,15,3,0.3982,1.61
261,6,0,74,261,0,1.64,27,1,2,4,15,3,0.2782,12
262,1,1,74,262,0,6.54,27,1,2,4,15,3,0.2055,1.3865
262,2,0,74,262,0,6.54,27,1,2,4,15,3,2.1533,0
262,3,0,74,262,0,6.54,27,1,2,4,15,3,0.5383,0
262,4,0,74,262,0,6.54,27,1,2,4,15,3,0.7233,1.71
262,5,0,74,262,0,6.54,27,1,2,4,15,3,0.6048,1.71
262,6,0,74,262,0,6.54,27,1,2,4,15,3,0.3722,12
263,1,1,74,263,0,8.91,27,1,2,4,15,3,0.2357,1.8889
263,2,0,74,263,0,8.91,27,1,2,4,15,3,2.17,0
263,3,0,74,263,0,8.91,27,1,2,4,15,3,0.5425,0
263,4,0,74,263,0,8.91,27,1,2,4,15,3,1.0163,4.02
263,5,0,74,263,0,8.91,27,1,2,4,15,3,0.8888,4.02
263,6,0,74,263,0,8.91,27,1,2,4,15,3,0.4023,12
264,1,1,74,264,0,2.14,27,1,2,4,15,3,0.1305,0.4537
264,2,0,74,264,0,2.14,27,1,2,4,15,3,0.7133,0
264,3,0,74,264,0,2.14,27,1,2,4,15,3,0.1783,0
264,4,0,74,264,0,2.14,27,1,2,4,15,3,1.5825,8.84
264,5,0,74,264,0,2.14,27,1,2,4,15,3,1.0383,1.61
264,6,0,74,264,0,2.14,27,1,2,4,15,3,0.2972,12
265,1,1,74,265,0,9.87,27,1,2,4,15,3,0.2792,2.0924
265,2,0,74,265,0,9.87,27,1,2,4,15,3,2.8933,0
265,3,0,74,265,0,9.87,27,1,2,4,15,3,0.7233,0
265,4,0,74,265,0,9.87,27,1,2,4,15,3,1.9217,1.62
265,5,0,74,265,0,9.87,27,1,2,4,15,3,1.175,1.61
265,6,0,74,265,0,9.87,27,1,2,4,15,3,0.4458,12
266,1,1,75,266,0,0.67,30,1,3,4,10,2,0.051,0.142
266,2,0,75,266,0,0.67,30,1,3,4,10,2,0.2233,0
266,3,0,75,266,0,0.67,30,1,3,4,10,2,0.0558,0
266,4,0,75,266,0,0.67,30,1,3,4,10,2,99916.65,99.99
266,5,0,75,266,0,0.67,30,1,3,4,10,2,99916.65,99.99
266,6,0,75,266,0,0.67,30,1,3,4,10,2,0.2177,12
267,1,1,75,267,0,14.25,30,1,3,4,10,2,0.3323,3.021
267,2,0,75,267,0,14.25,30,1,3,4,10,2,5.28,0
267,3,0,75,267,0,14.25,30,1,3,4,10,2,1.32,0
267,4,0,75,267,0,14.25,30,1,3,4,10,2,1.7502,1.88
267,5,0,75,267,0,14.25,30,1,3,4,10,2,1.6237,1.88
267,6,0,75,267,0,14.25,30,1,3,4,10,2,0.499,12
268,1,1,75,268,0,9.65,30,1,3,4,10,2,0.2458,2.0458
268,2,0,75,268,0,9.65,30,1,3,4,10,2,2.6933,0
268,3,0,75,268,0,9.65,30,1,3,4,10,2,0.6733,0
268,4,0,75,268,0,9.65,30,1,3,4,10,2,99916.65,99.99
268,5,0,75,268,0,9.65,30,1,3,4,10,2,99916.65,99.99
268,6,0,75,268,0,9.65,30,1,3,4,10,2,0.4125,12
269,1,1,75,269,0,13.6,30,1,3,4,10,2,0.335,2.8832
269,2,0,75,269,0,13.6,30,1,3,4,10,2,99916.65,0
269,3,0,75,269,0,13.6,30,1,3,4,10,2,99916.65,0
269,4,0,75,269,0,13.6,30,1,3,4,10,2,99916.65,99.99
269,5,0,75,269,0,13.6,30,1,3,4,10,2,99916.65,99.99
269,6,0,75,269,0,13.6,30,1,3,4,10,2,0.5017,12
270,1,1,75,270,0,34.6,30,1,3,4,10,2,0.634,7.3352
270,2,0,75,270,0,34.6,30,1,3,4,10,2,99916.65,0
270,3,0,75,270,0,34.6,30,1,3,4,10,2,99916.65,0
270,4,0,75,270,0,34.6,30,1,3,4,10,2,99916.65,99.99
270,5,0,75,270,0,34.6,30,1,3,4,10,2,1.1202,1
270,6,0,75,270,0,34.6,30,1,3,4,10,2,0.8007,14.412
271,1,1,76,271,0,19.17,21,2,2,2,15,2,0.487,4.064
271,2,0,76,271,0,19.17,21,2,2,2,15,2,6.4833,0
271,3,0,76,271,0,19.17,21,2,2,2,15,2,1.6208,0
271,4,0,76,271,0,19.17,21,2,2,2,15,2,1.7123,5.9
271,5,0,76,271,0,19.17,21,2,2,2,15,2,1.29,4.29
271,6,0,76,271,0,19.17,21,2,2,2,15,2,0.6537,12
272,1,1,76,272,0,4.53,21,2,2,2,15,2,0.1983,0.3841
272,2,0,76,272,0,4.53,21,2,2,2,15,2,1.51,0
272,3,0,76,272,0,4.53,21,2,2,2,15,2,0.3775,0
272,4,0,76,272,0,4.53,21,2,2,2,15,2,1.6138,1.61
272,5,0,76,272,0,4.53,21,2,2,2,15,2,1.424,1.61
272,6,0,76,272,0,4.53,21,2,2,2,15,2,0.365,12
273,1,1,76,273,0,14.82,21,2,2,2,15,2,0.3153,1.2567
273,2,0,76,273,0,14.82,21,2,2,2,15,2,5.2,0
273,3,0,76,273,0,14.82,21,2,2,2,15,2,1.3,0
273,4,0,76,273,0,14.82,21,2,2,2,15,2,99916.65,99.99
273,5,0,76,273,0,14.82,21,2,2,2,15,2,1.628,4.9
273,6,0,76,273,0,14.82,21,2,2,2,15,2,0.482,12
274,1,1,77,274,0,4.34,55,1,1,1,12,1,0.1825,0.9201
274,2,0,77,274,0,4.34,55,1,1,1,12,1,1.43,0
274,3,0,77,274,0,4.34,55,1,1,1,12,1,0.3575,0
274,4,0,77,274,0,4.34,55,1,1,1,12,1,99916.65,99.99
274,5,0,77,274,0,4.34,55,1,1,1,12,1,99916.65,99.99
274,6,0,77,274,0,4.34,55,1,1,1,12,1,0.3492,12
275,1,1,77,275,0,4.48,55,1,1,1,12,1,0.1743,1.06
275,2,0,77,275,0,4.48,55,1,1,1,12,1,1.43,0
275,3,0,77,275,0,4.48,55,1,1,1,12,1,0.3575,0
275,4,0,77,275,0,4.48,55,1,1,1,12,1,99916.65,99.99
275,5,0,77,275,0,4.48,55,1,1,1,12,1,0.4883,0
275,6,0,77,275,0,4.48,55,1,1,1,12,1,0.341,12
276,1,0,78,276,5,13.08,34,1,1,1,11,1,0.7083,17.593
276,2,0,78,276,5,13.08,34,1,1,1,11,1,99916.65,0
276,3,0,78,276,5,13.08,34,1,1,1,11,1,99916.65,0
276,4,1,78,276,5,13.08,34,1,1,1,11,1,0.6635,4.1
276,5,0,78,276,5,13.08,34,1,1,1,11,1,0.485,2.49
276,6,0,78,276,5,13.08,34,1,1,1,11,1,0.875,20.7494
277,1,0,78,277,5,12.17,34,1,1,1,11,1,0.294,12.58
277,2,0,78,277,5,12.17,34,1,1,1,11,1,99916.65,0
277,3,0,78,277,5,12.17,34,1,1,1,11,1,99916.65,0
277,4,1,78,277,5,12.17,34,1,1,1,11,1,0.7452,3.9
277,5,0,78,277,5,12.17,34,1,1,1,11,1,0.7482,5.51
277,6,0,78,277,5,12.17,34,1,1,1,11,1,0.4607,13.292
278,1,0,79,278,0,2.12,24,1,0,3,10,0,0.1647,0.1798
278,2,0,79,278,0,2.12,24,1,0,3,10,0,0.5167,0
278,3,0,79,278,0,2.12,24,1,0,3,10,0,0.1292,0
278,4,0,79,278,0,2.12,24,1,0,3,10,0,0.3368,1.61
278,5,0,79,278,0,2.12,24,1,0,3,10,0,0.249,1.61
278,6,1,79,278,0,2.12,24,1,0,3,10,0,0.3313,12
279,1,0,79,279,0,0.98,24,1,0,3,10,0,0.121,0.2078
279,2,1,79,279,0,0.98,24,1,0,3,10,0,0.3267,0
279,3,0,79,279,0,0.98,24,1,0,3,10,0,0.0817,0
279,4,0,79,279,0,0.98,24,1,0,3,10,0,0.2458,1.61
279,5,0,79,279,0,0.98,24,1,0,3,10,0,0.1533,1.61
279,6,0,79,279,0,0.98,24,1,0,3,10,0,0.2877,12
280,1,0,79,280,0,1.02,24,1,0,3,10,0,0.1397,0.2162
280,2,0,79,280,0,1.02,24,1,0,3,10,0,0.34,0
280,3,0,79,280,0,1.02,24,1,0,3,10,0,0.085,0
280,4,1,79,280,0,1.02,24,1,0,3,10,0,0.337,1.61
280,5,0,79,280,0,1.02,24,1,0,3,10,0,0.201,1.61
280,6,0,79,280,0,1.02,24,1,0,3,10,0,0.3063,12
281,1,0,79,281,0,7.3,23,1,0,1,4,0,0.2945,1.5582
281,2,0,79,281,0,7.3,23,1,0,1,4,0,2.1,0
281,3,0,79,281,0,7.3,23,1,0,1,4,0,0.525,0
281,4,0,79,281,0,7.3,23,1,0,1,4,0,0.4877,1.61
281,5,0,79,281,0,7.3,23,1,0,1,4,0,0.5438,1.61
281,6,1,79,281,0,7.3,23,1,0,1,4,0,0.4612,12
282,1,1,80,282,0,7.51,37,2,0,3,13,3,0.2585,1.5921
282,2,0,80,282,0,7.51,37,2,0,3,13,3,2.34,0
282,3,0,80,282,0,7.51,37,2,0,3,13,3,0.585,0
282,4,0,80,282,0,7.51,37,2,0,3,13,3,1.4953,1.81
282,5,0,80,282,0,7.51,37,2,0,3,13,3,1.1022,2.82
282,6,0,80,282,0,7.51,37,2,0,3,13,3,0.4252,12
283,1,1,80,283,0,7.07,37,2,0,3,13,3,0.2585,1.4988
283,2,0,80,283,0,7.07,37,2,0,3,13,3,2.3967,0
283,3,0,80,283,0,7.07,37,2,0,3,13,3,0.5992,0
283,4,0,80,283,0,7.07,37,2,0,3,13,3,1.4927,1.81
283,5,0,80,283,0,7.07,37,2,0,3,13,3,0.9372,2.82
283,6,0,80,283,0,7.07,37,2,0,3,13,3,0.4252,12
284,1,1,81,284,0,10.99,45,1,1,1,12,1,0.3752,2.3299
284,2,0,81,284,0,10.99,45,1,1,1,12,1,3.3667,0
284,3,0,81,284,0,10.99,45,1,1,1,12,1,0.8417,0
284,4,0,81,284,0,10.99,45,1,1,1,12,1,1.0692,4.02
284,5,0,81,284,0,10.99,45,1,1,1,12,1,0.7,2.92
284,6,0,81,284,0,10.99,45,1,1,1,12,1,0.5418,12
285,1,1,81,285,0,10.94,45,1,1,1,12,1,0.2925,2.3998
285,2,0,81,285,0,10.94,45,1,1,1,12,1,3.3667,0
285,3,0,81,285,0,10.94,45,1,1,1,12,1,0.8417,0
285,4,0,81,285,0,10.94,45,1,1,1,12,1,99916.65,99.99
285,5,0,81,285,0,10.94,45,1,1,1,12,1,99916.65,99.99
285,6,0,81,285,0,10.94,45,1,1,1,12,1,0.4592,12
286,1,1,82,286,0,0.34,28,1,2,3,11,2,0.0428,0.0721
286,2,0,82,286,0,0.34,28,1,2,3,11,2,0.1133,0
286,3,0,82,286,0,0.34,28,1,2,3,11,2,0.0283,0
286,4,0,82,286,0,0.34,28,1,2,3,11,2,99916.65,99.99
286,5,0,82,286,0,0.34,28,1,2,3,11,2,99916.65,99.99
286,6,0,82,286,0,0.34,28,1,2,3,11,2,0.2095,12
287,1,1,82,287,0,0.34,28,1,2,3,11,2,0.0428,0.0721
287,2,0,82,287,0,0.34,28,1,2,3,11,2,0.1133,0
287,3,0,82,287,0,0.34,28,1,2,3,11,2,0.0283,0
287,4,0,82,287,0,0.34,28,1,2,3,11,2,99916.65,99.99
287,5,0,82,287,0,0.34,28,1,2,3,11,2,99916.65,99.99
287,6,0,82,287,0,0.34,28,1,2,3,11,2,0.2095,12
288,1,0,83,288,0,0.86,29,2,2,2,11,1,0.0968,0.1823
288,2,1,83,288,0,0.86,29,2,2,2,11,1,0.2867,0
288,3,0,83,288,0,0.86,29,2,2,2,11,1,0.0717,0
288,4,0,83,288,0,0.86,29,2,2,2,11,1,0.4427,1.61
288,5,0,83,288,0,0.86,29,2,2,2,11,1,0.3452,1.61
288,6,0,83,288,0,0.86,29,2,2,2,11,1,0.2635,12
289,1,0,83,289,0,0.86,29,2,2,2,11,1,0.0662,0.1823
289,2,1,83,289,0,0.86,29,2,2,2,11,1,0.2867,0
289,3,0,83,289,0,0.86,29,2,2,2,11,1,0.0717,0
289,4,0,83,289,0,0.86,29,2,2,2,11,1,0.4427,1.61
289,5,0,83,289,0,0.86,29,2,2,2,11,1,0.3175,1.61
289,6,0,83,289,0,0.86,29,2,2,2,11,1,0.2328,12
290,1,1,83,290,0,0.86,29,2,2,2,11,1,0.0968,0.1823
290,2,0,83,290,0,0.86,29,2,2,2,11,1,0.2867,0
290,3,0,83,290,0,0.86,29,2,2,2,11,1,0.0717,0
290,4,0,83,290,0,0.86,29,2,2,2,11,1,0.4427,1.61
290,5,0,83,290,0,0.86,29,2,2,2,11,1,0.3452,1.61
290,6,0,83,290,0,0.86,29,2,2,2,11,1,0.2635,12
291,1,1,83,291,0,6.73,29,2,2,2,11,1,0.2658,1.4268
291,2,0,83,291,0,6.73,29,2,2,2,11,1,2.2433,0
291,3,0,83,291,0,6.73,29,2,2,2,11,1,0.5608,0
291,4,0,83,291,0,6.73,29,2,2,2,11,1,0.8265,4.02
291,5,0,83,291,0,6.73,29,2,2,2,11,1,0.6395,4.02
291,6,0,83,291,0,6.73,29,2,2,2,11,1,0.4325,12
292,1,1,83,292,0,6.73,29,2,2,2,11,1,0.3093,1.4268
292,2,0,83,292,0,6.73,29,2,2,2,11,1,2.2433,0
292,3,0,83,292,0,6.73,29,2,2,2,11,1,0.5608,0
292,4,0,83,292,0,6.73,29,2,2,2,11,1,0.8405,4.03
292,5,0,83,292,0,6.73,29,2,2,2,11,1,0.631,2.92
292,6,0,83,292,0,6.73,29,2,2,2,11,1,0.476,12
293,1,0,83,293,0,0.43,29,2,2,2,11,1,0.0793,0.0912
293,2,1,83,293,0,0.43,29,2,2,2,11,1,0.1433,0
293,3,0,83,293,0,0.43,29,2,2,2,11,1,0.0358,0
293,4,0,83,293,0,0.43,29,2,2,2,11,1,99916.65,99.99
293,5,0,83,293,0,0.43,29,2,2,2,11,1,99916.65,99.99
293,6,0,83,293,0,0.43,29,2,2,2,11,1,0.246,12
294,1,0,83,294,0,0.43,29,2,2,2,11,1,0.079,0.0912
294,2,1,83,294,0,0.43,29,2,2,2,11,1,0.1433,0
294,3,0,83,294,0,0.43,29,2,2,2,11,1,0.0358,0
294,4,0,83,294,0,0.43,29,2,2,2,11,1,99916.65,99.99
294,5,0,83,294,0,0.43,29,2,2,2,11,1,99916.65,99.99
294,6,0,83,294,0,0.43,29,2,2,2,11,1,0.2457,12
295,1,1,83,295,0,0.86,29,2,2,2,11,1,0.0662,0.1823
295,2,0,83,295,0,0.86,29,2,2,2,11,1,0.2867,0
295,3,0,83,295,0,0.86,29,2,2,2,11,1,0.0717,0
295,4,0,83,295,0,0.86,29,2,2,2,11,1,0.7142,1.61
295,5,0,83,295,0,0.86,29,2,2,2,11,1,0.5158,1.61
295,6,0,83,295,0,0.86,29,2,2,2,11,1,0.2328,12
296,1,1,84,296,0,1.66,23,2,4,4,15,3,0.0993,0.3519
296,2,0,84,296,0,1.66,23,2,4,4,15,3,0.4833,0
296,3,0,84,296,0,1.66,23,2,4,4,15,3,0.1208,0
296,4,0,84,296,0,1.66,23,2,4,4,15,3,0.4528,1.61
296,5,0,84,296,0,1.66,23,2,4,4,15,3,0.384,1.61
296,6,0,84,296,0,1.66,23,2,4,4,15,3,0.266,12
297,1,1,84,297,5,16.5,23,2,4,4,15,3,0.5362,13.5828
297,2,0,84,297,5,16.5,23,2,4,4,15,3,99916.65,0
297,3,0,84,297,5,16.5,23,2,4,4,15,3,99916.65,0
297,4,0,84,297,5,16.5,23,2,4,4,15,3,1.0128,4.42
297,5,0,84,297,5,16.5,23,2,4,4,15,3,0.9745,6.03
297,6,0,84,297,5,16.5,23,2,4,4,15,3,0.7028,17.6516
298,1,0,84,298,0,0.62,23,2,4,4,15,3,0.0877,0.1314
298,2,1,84,298,0,0.62,23,2,4,4,15,3,0.2067,0
298,3,0,84,298,0,0.62,23,2,4,4,15,3,0.0517,0
298,4,0,84,298,0,0.62,23,2,4,4,15,3,0.1863,1.61
298,5,0,84,298,0,0.62,23,2,4,4,15,3,0.1467,1.61
298,6,0,84,298,0,0.62,23,2,4,4,15,3,0.2543,12
299,1,1,84,299,5,15.45,23,2,4,4,15,3,0.6685,16.4748
299,2,0,84,299,5,15.45,23,2,4,4,15,3,99916.65,0
299,3,0,84,299,5,15.45,23,2,4,4,15,3,99916.65,0
299,4,0,84,299,5,15.45,23,2,4,4,15,3,1.2288,5.87
299,5,0,84,299,5,15.45,23,2,4,4,15,3,1.3355,4.41
299,6,0,84,299,5,15.45,23,2,4,4,15,3,0.8352,20.033
300,1,0,84,300,0,1.65,23,2,4,4,15,3,0.1465,0.3498
300,2,0,84,300,0,1.65,23,2,4,4,15,3,0.55,0
300,3,0,84,300,0,1.65,23,2,4,4,15,3,0.1375,0
300,4,0,84,300,0,1.65,23,2,4,4,15,3,0.3183,1.61
300,5,0,84,300,0,1.65,23,2,4,4,15,3,0.2287,1.61
300,6,1,84,300,0,1.65,23,2,4,4,15,3,0.3132,12
301,1,0,84,301,0,1.65,23,2,4,4,15,3,0.1157,0.3498
301,2,0,84,301,0,1.65,23,2,4,4,15,3,0.55,0
301,3,0,84,301,0,1.65,23,2,4,4,15,3,0.1375,0
301,4,0,84,301,0,1.65,23,2,4,4,15,3,0.3183,1.61
301,5,0,84,301,0,1.65,23,2,4,4,15,3,0.2357,1.61
301,6,1,84,301,0,1.65,23,2,4,4,15,3,0.2823,12
302,1,0,85,302,0,17.44,40,2,0,1,8,0,0.4777,3.6973
302,2,0,85,302,0,17.44,40,2,0,1,8,0,5.75,0
302,3,0,85,302,0,17.44,40,2,0,1,8,0,1.4375,0
302,4,1,85,302,0,17.44,40,2,0,1,8,0,1.3433,5.11
302,5,0,85,302,0,17.44,40,2,0,1,8,0,1.1178,3.5
302,6,0,85,302,0,17.44,40,2,0,1,8,0,0.6443,12
303,1,0,85,303,0,18.88,40,2,0,1,8,0,0.56,3.8393
303,2,0,85,303,0,18.88,40,2,0,1,8,0,5.9867,0
303,3,0,85,303,0,18.88,40,2,0,1,8,0,1.4967,0
303,4,1,85,303,0,18.88,40,2,0,1,8,0,1.221,3.7
303,5,0,85,303,0,18.88,40,2,0,1,8,0,0.821,2.41
303,6,0,85,303,0,18.88,40,2,0,1,8,0,0.7267,13.08
304,1,0,85,304,0,1.16,40,2,0,1,8,0,0.0897,0.2396
304,2,1,85,304,0,1.16,40,2,0,1,8,0,0.3633,0
304,3,0,85,304,0,1.16,40,2,0,1,8,0,0.0908,0
304,4,0,85,304,0,1.16,40,2,0,1,8,0,0.2983,1.61
304,5,0,85,304,0,1.16,40,2,0,1,8,0,0.2388,1.61
304,6,0,85,304,0,1.16,40,2,0,1,8,0,0.2563,12
305,1,0,85,305,0,3.59,40,2,0,1,8,0,0.1445,0.7611
305,2,0,85,305,0,3.59,40,2,0,1,8,0,1.3433,0
305,3,0,85,305,0,3.59,40,2,0,1,8,0,0.3358,0
305,4,1,85,305,0,3.59,40,2,0,1,8,0,0.7428,1.81
305,5,0,85,305,0,3.59,40,2,0,1,8,0,0.5523,3.21
305,6,0,85,305,0,3.59,40,2,0,1,8,0,0.3112,12
306,1,0,85,306,0,2.46,40,2,0,1,8,0,0.1158,0.5215
306,2,0,85,306,0,2.46,40,2,0,1,8,0,0.8433,0
306,3,0,85,306,0,2.46,40,2,0,1,8,0,0.2108,0
306,4,1,85,306,0,2.46,40,2,0,1,8,0,0.433,1.61
306,5,0,85,306,0,2.46,40,2,0,1,8,0,0.382,1.61
306,6,0,85,306,0,2.46,40,2,0,1,8,0,0.2825,12
307,1,0,86,307,0,1.4,63,2,2,3,7,0,0.1067,0.2968
307,2,0,86,307,0,1.4,63,2,2,3,7,0,0.4667,0
307,3,0,86,307,0,1.4,63,2,2,3,7,0,0.1167,0
307,4,0,86,307,0,1.4,63,2,2,3,7,0,0.362,1.61
307,5,0,86,307,0,1.4,63,2,2,3,7,0,0.319,1.61
307,6,1,86,307,0,1.4,63,2,2,3,7,0,0.2733,12
308,1,0,86,308,0,1.92,63,2,2,3,7,0,0.1688,0.407
308,2,0,86,308,0,1.92,63,2,2,3,7,0,0.6233,0
308,3,0,86,308,0,1.92,63,2,2,3,7,0,0.1558,0
308,4,0,86,308,0,1.92,63,2,2,3,7,0,0.4367,0
308,5,0,86,308,0,1.92,63,2,2,3,7,0,0.263,1.61
308,6,1,86,308,0,1.92,63,2,2,3,7,0,0.3355,12
309,1,0,86,309,0,0.2,63,2,2,3,7,0,0.0848,0.0424
309,2,1,86,309,0,0.2,63,2,2,3,7,0,0.0667,0
309,3,0,86,309,0,0.2,63,2,2,3,7,0,0.0167,0
309,4,0,86,309,0,0.2,63,2,2,3,7,0,99916.65,99.99
309,5,0,86,309,0,0.2,63,2,2,3,7,0,99916.65,99.99
309,6,0,86,309,0,0.2,63,2,2,3,7,0,0.2515,12
310,1,0,87,310,0,0.47,29,1,5,8,6,2,0.0448,0.0996
310,2,1,87,310,0,0.47,29,1,5,8,6,2,0.1567,0
310,3,0,87,310,0,0.47,29,1,5,8,6,2,0.0392,0
310,4,0,87,310,0,0.47,29,1,5,8,6,2,99916.65,99.99
310,5,0,87,310,0,0.47,29,1,5,8,6,2,99916.65,99.99
310,6,0,87,310,0,0.47,29,1,5,8,6,2,0.2115,12
311,1,0,87,311,0,2.02,29,1,5,8,6,2,0.0968,0.4282
311,2,0,87,311,0,2.02,29,1,5,8,6,2,0.6667,0
311,3,0,87,311,0,2.02,29,1,5,8,6,2,0.1667,0
311,4,0,87,311,0,2.02,29,1,5,8,6,2,0.5668,1.41
311,5,0,87,311,0,2.02,29,1,5,8,6,2,0.4507,1.41
311,6,1,87,311,0,2.02,29,1,5,8,6,2,0.2635,12
312,1,0,87,312,0,2.02,29,1,5,8,6,2,0.0978,0.4282
312,2,0,87,312,0,2.02,29,1,5,8,6,2,0.6667,0
312,3,0,87,312,0,2.02,29,1,5,8,6,2,0.1667,0
312,4,0,87,312,0,2.02,29,1,5,8,6,2,0.5668,1.41
312,5,0,87,312,0,2.02,29,1,5,8,6,2,0.36,1.41
312,6,1,87,312,0,2.02,29,1,5,8,6,2,0.2645,12
313,1,1,88,313,0,6.45,47,1,1,1,1,2,0.226,1.3674
313,2,0,88,313,0,6.45,47,1,1,1,1,2,2.1267,0
313,3,0,88,313,0,6.45,47,1,1,1,1,2,0.5317,0
313,4,0,88,313,0,6.45,47,1,1,1,1,2,99916.65,99.99
313,5,0,88,313,0,6.45,47,1,1,1,1,2,0.6795,1.41
313,6,0,88,313,0,6.45,47,1,1,1,1,2,0.3927,12
314,1,1,88,314,0,6.45,47,1,1,1,1,2,0.227,1.3674
314,2,0,88,314,0,6.45,47,1,1,1,1,2,2.1267,0
314,3,0,88,314,0,6.45,47,1,1,1,1,2,0.5317,0
314,4,0,88,314,0,6.45,47,1,1,1,1,2,99916.65,99.99
314,5,0,88,314,0,6.45,47,1,1,1,1,2,99916.65,99.99
314,6,0,88,314,0,6.45,47,1,1,1,1,2,0.3937,12
315,1,1,89,315,0,0.2,24,1,2,5,7,1,0.1023,0.0424
315,2,0,89,315,0,0.2,24,1,2,5,7,1,0.0667,0
315,3,0,89,315,0,0.2,24,1,2,5,7,1,0.0167,0
315,4,0,89,315,0,0.2,24,1,2,5,7,1,99916.65,99.99
315,5,0,89,315,0,0.2,24,1,2,5,7,1,99916.65,99.99
315,6,0,89,315,0,0.2,24,1,2,5,7,1,0.269,12
316,1,0,90,316,0,0.38,18,2,1,5,2,3,0.0392,0.0806
316,2,0,90,316,0,0.38,18,2,1,5,2,3,0.1267,0
316,3,0,90,316,0,0.38,18,2,1,5,2,3,0.0317,0
316,4,0,90,316,0,0.38,18,2,1,5,2,3,99916.65,99.99
316,5,0,90,316,0,0.38,18,2,1,5,2,3,99916.65,99.99
316,6,1,90,316,0,0.38,18,2,1,5,2,3,0.2058,12
317,1,0,90,317,0,3.83,18,2,1,5,2,3,0.142,0.812
317,2,0,90,317,0,3.83,18,2,1,5,2,3,1.2933,0
317,3,0,90,317,0,3.83,18,2,1,5,2,3,0.3233,0
317,4,0,90,317,0,3.83,18,2,1,5,2,3,0.5687,1.61
317,5,0,90,317,0,3.83,18,2,1,5,2,3,0.2798,1.61
317,6,1,90,317,0,3.83,18,2,1,5,2,3,0.3087,12
318,1,1,91,318,5,26.06,18,4,1,3,10,2,0.9607,20.3447
318,2,0,91,318,5,26.06,18,4,1,3,10,2,99916.65,0
318,3,0,91,318,5,26.06,18,4,1,3,10,2,99916.65,0
318,4,0,91,318,5,26.06,18,4,1,3,10,2,1.995,8.23
318,5,0,91,318,5,26.06,18,4,1,3,10,2,1.6178,5.06
318,6,0,91,318,5,26.06,18,4,1,3,10,2,1.1273,25.2926
319,1,1,91,319,5,26.94,18,4,1,3,10,2,0.713,15.7113
319,2,0,91,319,5,26.94,18,4,1,3,10,2,99916.65,0
319,3,0,91,319,5,26.94,18,4,1,3,10,2,99916.65,0
319,4,0,91,319,5,26.94,18,4,1,3,10,2,2.0175,6.67
319,5,0,91,319,5,26.94,18,4,1,3,10,2,1.7442,5.14
319,6,0,91,319,5,26.94,18,4,1,3,10,2,0.8797,20.834
320,1,0,92,320,5,22.32,38,1,2,2,14,1,0.8435,19.5518
320,2,0,92,320,5,22.32,38,1,2,2,14,1,99916.65,0
320,3,0,92,320,5,22.32,38,1,2,2,14,1,99916.65,0
320,4,1,92,320,5,22.32,38,1,2,2,14,1,1.131,4.41
320,5,0,92,320,5,22.32,38,1,2,2,14,1,0.8867,4.7
320,6,0,92,320,5,22.32,38,1,2,2,14,1,1.0102,23.183
321,1,0,92,321,0,1.87,38,1,2,2,14,1,0.1978,0.3964
321,2,0,92,321,0,1.87,38,1,2,2,14,1,0.57,0
321,3,0,92,321,0,1.87,38,1,2,2,14,1,0.1425,0
321,4,1,92,321,0,1.87,38,1,2,2,14,1,0.3175,1.61
321,5,0,92,321,0,1.87,38,1,2,2,14,1,0.2393,1.61
321,6,0,92,321,0,1.87,38,1,2,2,14,1,0.3645,12
322,1,0,92,322,0,1.04,38,1,2,2,14,1,0.1242,0.2205
322,2,0,92,322,0,1.04,38,1,2,2,14,1,0.3467,0
322,3,0,92,322,0,1.04,38,1,2,2,14,1,0.0867,0
322,4,1,92,322,0,1.04,38,1,2,2,14,1,0.1807,1.61
322,5,0,92,322,0,1.04,38,1,2,2,14,1,0.128,1.61
322,6,0,92,322,0,1.04,38,1,2,2,14,1,0.2908,12
323,1,0,92,323,5,20.45,38,1,2,2,14,1,0.3985,14.3587
323,2,0,92,323,5,20.45,38,1,2,2,14,1,24.7233,0
